ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
11950,Dag Bjrndalen,M,27.0,175.0,73.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,nan
11950,Dag Bjrndalen,M,27.0,175.0,73.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
11951,Ole Einar Bjrndalen,M,24.0,178.0,65.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,Gold
11951,Ole Einar Bjrndalen,M,24.0,178.0,65.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,nan
11951,Ole Einar Bjrndalen,M,24.0,178.0,65.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
14459,Kenneth Braaten,M,23.0,180.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Gold
14852,Espen Odd Bredesen,M,30.0,176.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",nan
14933,Kristian Brenden,M,21.0,188.0,74.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",nan
14933,Kristian Brenden,M,21.0,188.0,74.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",nan
14933,Kristian Brenden,M,21.0,188.0,74.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
16458,Hans Petter Buraas,M,22.0,190.0,90.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
21294,Kim Andr Christiansen,M,21.0,186.0,85.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,nan
24841,Jrn Stian Dahl,M,25.0,188.0,95.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,nan
31033,Trude Dybendahl-Hartz,F,32.0,173.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,nan
31033,Trude Dybendahl-Hartz,F,32.0,173.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,nan
31033,Trude Dybendahl-Hartz,F,32.0,173.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,nan
31033,Trude Dybendahl-Hartz,F,32.0,173.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,nan
31706,Anders Eide,M,26.0,175.0,75.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,nan
35790,Andrine Flemmen,F,23.0,172.0,64.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
35790,Andrine Flemmen,F,23.0,172.0,64.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Slalom,nan
36687,Daniel Franck,M,23.0,169.0,66.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,Silver
37710,Ole Kristian Furuseth,M,31.0,182.0,95.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,Silver
40419,Trude Charlotte Gimle,F,23.0,174.0,73.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,nan
40419,Trude Charlotte Gimle,F,23.0,174.0,73.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,nan
40419,Trude Charlotte Gimle,F,23.0,174.0,73.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Slalom,nan
40419,Trude Charlotte Gimle,F,23.0,174.0,73.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,nan
40650,Egil Gjelland,M,24.0,186.0,80.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,nan
40650,Egil Gjelland,M,24.0,186.0,80.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
42987,Anthon Grimsmo,M,29.0,186.0,74.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,Bronze
43924,Stig-Arne Gunnestad,M,35.0,187.0,78.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,Bronze
45329,Kristian Hammer,M,21.0,178.0,63.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Individual,nan
45571,Halvard Hanevold,M,28.0,181.0,75.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,nan
45571,Halvard Hanevold,M,28.0,181.0,75.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,Gold
45571,Halvard Hanevold,M,28.0,181.0,75.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
46464,Marianne Haslum,F,24.0,182.0,67.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Women's Curling,nan
47886,Remi Andr Hereide,M,24.0,183.0,73.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 5,000 metres",nan
47886,Remi Andr Hereide,M,24.0,183.0,73.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 10,000 metres",nan
48293,Tor-Arne Hetland,M,24.0,186.0,79.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,nan
48878,Roger Hjelmstadstuen,M,18.0,165.0,65.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,nan
50421,Edel Therese Hiseth,F,32.0,171.0,78.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Women's 500 metres,nan
50421,Edel Therese Hiseth,F,32.0,171.0,78.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 1,000 metres",nan
53313,Finn Christian Jagge,M,31.0,178.0,89.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,nan
53313,Finn Christian Jagge,M,31.0,178.0,89.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,nan
54700,Erling Jevne,M,31.0,186.0,80.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,nan
54700,Erling Jevne,M,31.0,186.0,80.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Silver
54700,Erling Jevne,M,31.0,186.0,80.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
55133,Steinar Kjetil Johansen,M,25.0,180.0,75.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",nan
59706,Peter Andreas Kildal,M,22.0,190.0,100.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,nan
60985,Stine Brun Kjeldaas,F,22.0,172.0,61.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Halfpipe,Silver
61001,Lasse Kjus (Kristoffersen-),M,27.0,180.0,88.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
61001,Lasse Kjus (Kristoffersen-),M,27.0,180.0,88.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Super G,nan
61001,Lasse Kjus (Kristoffersen-),M,27.0,180.0,88.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,nan
61001,Lasse Kjus (Kristoffersen-),M,27.0,180.0,88.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,Silver
62441,Anne Molin Kongsgrd,F,20.0,162.0,57.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Halfpipe,nan
64089,Arnfinn Kristiansen,M,26.0,181.0,92.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,nan
64103,Kristine Kristiansen,F,22.0,169.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,nan
64103,Kristine Kristiansen,F,22.0,169.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,nan
64103,Kristine Kristiansen,F,22.0,169.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
64103,Kristine Kristiansen,F,22.0,169.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,nan
69694,Hilde Synnve Lid,F,26.0,167.0,57.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Women's Aerials,nan
70795,Roar Ljkelsy,M,21.0,177.0,56.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",nan
70795,Roar Ljkelsy,M,21.0,177.0,56.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",nan
70795,Roar Ljkelsy,M,21.0,177.0,56.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
71881,Kristin Tsse Lvseth,F,24.0,173.0,74.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Women's Curling,nan
72272,Fred Brre Lundberg,M,28.0,181.0,68.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Gold
72272,Fred Brre Lundberg,M,28.0,181.0,68.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Individual,nan
75155,Ingeborg Helen Marken,F,23.0,168.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,nan
75155,Ingeborg Helen Marken,F,23.0,168.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,nan
75155,Ingeborg Helen Marken,F,23.0,168.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
75155,Ingeborg Helen Marken,F,23.0,168.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,nan
80827,Anita Moen-Guidon (-Moen Bonden),F,30.0,167.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,nan
80827,Anita Moen-Guidon (-Moen Bonden),F,30.0,167.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Bronze
80827,Anita Moen-Guidon (-Moen Bonden),F,30.0,167.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,nan
80827,Anita Moen-Guidon (-Moen Bonden),F,30.0,167.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
86341,Elin Nilsen,F,29.0,168.0,55.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,nan
86341,Elin Nilsen,F,29.0,168.0,55.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
86344,Harald Christian Strand Nilsen,M,26.0,185.0,90.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,nan
86619,Grunde Njs,M,30.0,190.0,96.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Men's 500 metres,nan
86619,Grunde Njs,M,30.0,190.0,96.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,000 metres",nan
86867,Dordi Agathe Nordby,F,33.0,164.0,56.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Women's Curling,nan
90003,Lasse Ingier Ottesen,M,23.0,182.0,68.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",nan
90003,Lasse Ingier Ottesen,M,23.0,182.0,68.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
94218,Hanne Pettersen-Woods,F,37.0,178.0,66.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Women's Curling,nan
98779,Eigil Ramsfjell,M,42.0,186.0,90.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,Bronze
103870,"Johan Ingebrigt ""Brigt"" Rykkje",M,22.0,185.0,73.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",nan
106415,Lasse Stre,M,23.0,182.0,85.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 5,000 metres",nan
106415,Lasse Stre,M,23.0,182.0,85.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 10,000 metres",nan
110419,Annette Sikveland,F,25.0,177.0,62.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,nan
110419,Annette Sikveland,F,25.0,177.0,62.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,nan
110419,Annette Sikveland,F,25.0,177.0,62.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
111472,Sture Sivertsen,M,31.0,190.0,83.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,nan
111472,Sture Sivertsen,M,31.0,190.0,83.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,nan
111472,Sture Sivertsen,M,31.0,190.0,83.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,nan
111472,Sture Sivertsen,M,31.0,190.0,83.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
111596,"Halldor Skard, Jr.",M,24.0,178.0,63.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Gold
111596,"Halldor Skard, Jr.",M,24.0,178.0,63.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Individual,nan
111599,Bente Skari-Martinsen,F,25.0,173.0,63.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze
111599,Bente Skari-Martinsen,F,25.0,173.0,63.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,nan
111599,Bente Skari-Martinsen,F,25.0,173.0,63.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,nan
111599,Bente Skari-Martinsen,F,25.0,173.0,63.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
111676,Ann Elen Skjelbreid,F,26.0,171.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,nan
111676,Ann Elen Skjelbreid,F,26.0,171.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,nan
111676,Ann Elen Skjelbreid,F,26.0,171.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
111677,Liv Grete Skjelbreid-Poire,F,23.0,167.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,nan
111677,Liv Grete Skjelbreid-Poire,F,23.0,167.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,nan
111677,Liv Grete Skjelbreid-Poire,F,23.0,167.0,58.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
113257,Maj Helen Sorkmo (Nymoen-),F,28.0,170.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,nan
113555,dne Sndrl,M,26.0,180.0,88.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
114937,Henning Stensrud,M,20.0,181.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",nan
114937,Henning Stensrud,M,20.0,181.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",nan
114937,Henning Stensrud,M,20.0,181.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
115196,Tom Stiansen,M,27.0,182.0,88.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,nan
115196,Tom Stiansen,M,27.0,182.0,88.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,nan
115493,Kjell Storelid,M,27.0,175.0,77.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 5,000 metres",nan
115493,Kjell Storelid,M,27.0,175.0,77.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 10,000 metres",nan
115910,Roger Strm,M,31.0,180.0,75.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Men's 500 metres,nan
115910,Roger Strm,M,31.0,180.0,75.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,000 metres",nan
120043,Christel Thoresen,F,17.0,160.0,50.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Halfpipe,nan
120046,Jan Thoresen,M,29.0,178.0,76.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,Bronze
121340,Tore Torvbrten,M,30.0,187.0,84.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,Bronze
121587,Anette Tnsberg (-Holt Tnsberg),F,27.0,167.0,61.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 1,500 metres",nan
121587,Anette Tnsberg (-Holt Tnsberg),F,27.0,167.0,61.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 3,000 metres",nan
121587,Anette Tnsberg (-Holt Tnsberg),F,27.0,167.0,61.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 5,000 metres",nan
121592,Kari Traa,F,24.0,168.0,65.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
125131,Klas Vangen,M,19.0,178.0,67.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,nan
126500,Bjarte Engen Vik,M,26.0,174.0,62.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Gold
126500,Bjarte Engen Vik,M,26.0,174.0,62.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Individual,Gold
131277,Grethe Beate Wolan,F,29.0,182.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Women's Curling,nan
131280,Marit Elisabeth Wold-Mikkelsplass,F,32.0,172.0,57.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,nan
131280,Marit Elisabeth Wold-Mikkelsplass,F,32.0,172.0,57.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,nan
131280,Marit Elisabeth Wold-Mikkelsplass,F,32.0,172.0,57.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,nan
131280,Marit Elisabeth Wold-Mikkelsplass,F,32.0,172.0,57.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,nan
131280,Marit Elisabeth Wold-Mikkelsplass,F,32.0,172.0,57.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,nan
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Slalom,nan
20,Kjetil Andr Aamodt,M,22.0,176.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,Silver
3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,nan
3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Gold
3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
3708,Cato Tom Andersen,M,26.0,180.0,86.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
3757,Lars Hkon Bakkehaugen Andersen,M,20.0,181.0,95.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
3764,Morgan Andersen,M,27.0,177.0,80.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
4085,Gunn Margit Aas Andreassen,F,20.0,177.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,nan
4686,Knut Tore Apeland,M,25.0,174.0,67.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Silver
4686,Knut Tore Apeland,M,25.0,174.0,67.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,nan
7065,Trine Bakke-Rognmo,F,19.0,165.0,63.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
7065,Trine Bakke-Rognmo,F,19.0,165.0,63.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Slalom,nan
7918,Vegar Barlie,M,21.0,183.0,73.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
10403,yvind Berg,M,22.0,185.0,73.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",nan
10403,yvind Berg,M,22.0,185.0,73.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",nan
10403,yvind Berg,M,22.0,185.0,73.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
11529,Arne Kristian Billkvam,M,33.0,178.0,90.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
11951,Ole Einar Bjrndalen,M,20.0,178.0,65.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,nan
11951,Ole Einar Bjrndalen,M,20.0,178.0,65.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,nan
11951,Ole Einar Bjrndalen,M,20.0,178.0,65.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,nan
11961,Svenn Erik Bjrnstad,M,23.0,186.0,92.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
14852,Espen Odd Bredesen,M,26.0,176.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
14852,Espen Odd Bredesen,M,26.0,176.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver
14852,Espen Odd Bredesen,M,26.0,176.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
