gauge_id,p_mean,pet_mean,p_seasonality,frac_snow,aridity,q_mean,runoff_ratio,baseflow_index,q5,q95,zero_q_freq,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,frac_forest,lai_max,lai_diff
1078000,3.56288843258042,2.18414457221081,0.110482096549246,0.23971852199071,0.613026372714384,1.75580345695999,0.492803378546533,0.491188699409706,0.145171254163647,6.61628988673089,0.0,43.56646,-71.74786,346.92,49.77182,222.46,0.9873,5.39168713701902,4.50529877309333
1118300,3.89743052703628,2.31003697467488,-0.0377431870575169,0.111232483325858,0.592707672054773,2.12957506957608,0.546404882602351,0.559172033376117,0.0590389851725097,6.61236633932108,0.0,41.47482,-71.83424,36.7,8.76539,10.36,0.933,5.58212061247045,4.80756858676214
1121000,3.71959069130732,2.30140843258042,0.0040983243960094,0.154227151059507,0.618726258767883,1.95834061234616,0.52649357815708,0.536306403614,0.0801014057617401,6.02501878120915,0.0,41.84371,-72.16897,141.54,16.99385,70.25,0.9652,5.43468511944551,4.82319325251444
1123000,3.82424229979466,2.30633352498289,-0.0011900305717459,0.136053399026134,0.603082478614581,1.73733529181831,0.45429529711326,0.585541652897871,0.216844846040934,5.02828628500717,0.0,41.67177,-72.0523,120.1,17.14893,77.85,0.9141,5.40309665265931,4.80614370212756
1134500,3.46741273100616,2.09169808350445,0.228672352531939,0.280582089228151,0.603244622366455,2.07757923836699,0.599172754886935,0.487598315617208,0.238225466947303,7.09661127853544,0.0,44.51172,-71.83731,450.54,47.54354,195.13,0.9963,4.93055038386039,4.27360672949305
1137500,3.9841916495551,2.14404598220397,0.171647707579182,0.301814975818189,0.538138265121706,2.3794633685719,0.597226132140909,0.541710336585158,0.48171472128504,7.50190392614569,0.0,44.26867,-71.63036,784.85,110.13062,228.55,0.9972,4.54146770171728,3.65822260825394
1139000,3.13454757015743,2.11398028747433,0.232161714254733,0.246562671549799,0.674413209612946,1.69747269579546,0.541536747426106,0.572169832209705,0.268166848251604,5.34347275405048,0.0,44.15034,-72.06509,373.34,43.10796,246.33,0.9737,5.06947386160055,4.38950063332712
1139800,3.30351540041068,2.12718533880903,0.225579083207184,0.26232897318021,0.643915671936808,1.81168277221839,0.548410572565566,0.607173225575111,0.246803673454484,5.57990913897095,0.0,44.09284,-72.33565,518.15,40.99895,22.8,1.0,5.21312584249278,4.6331221706214
1142500,3.31467077344285,2.1470467761807,0.174619920121052,0.252307890542821,0.647740582076158,1.72301645760942,0.519815262322349,0.571788087409496,0.178647356374502,5.35942069123505,0.0,43.93451,-72.65788,346.62,46.92575,82.17,0.9799,4.88629199056056,4.23705313650813
1144000,3.42085968514716,2.15774034223135,0.191150163759349,0.248466348504845,0.630759674709817,1.85875508846547,0.543359055776503,0.562748926856317,0.237791661970178,5.98305687416918,0.0,43.71424,-72.41815,459.8,60.29261,1790.24,0.9813,5.16403445079923,4.4950812735625
1162500,3.78353456536619,2.25749036276523,0.0474461468819081,0.226769184680043,0.596661752063771,1.83588141865845,0.485229191630436,0.508575106052804,0.0885905447995945,6.34898904397094,0.0,42.68259,-72.11508,310.07,18.45782,49.71,0.9663,5.40268168381068,4.1497119124084
1169000,3.92116632443532,2.25251653661875,0.0638282505914665,0.238972605896079,0.574450648160949,2.23696271563506,0.570484016884238,0.511888180404709,0.212155354279292,7.44665293520317,0.0,42.63842,-72.72509,374.89,49.54362,230.64,0.997,5.37812605705176,4.60685021277002
1170100,3.89458179329227,2.24278746064339,0.0655190976178011,0.234653735405934,0.575873759926214,2.17176080461246,0.557636460056619,0.536996501003029,0.210379428161968,7.2032086816326,0.0,42.70342,-72.67065,325.71,49.33091,106.99,0.997,5.38406386884322,4.61993664669675
1181000,3.81502395619439,2.26609874058864,0.0919323135470982,0.217563041040592,0.593993318681319,2.15142536361089,0.563934955144295,0.491211972615426,0.150713072621076,7.29250320722512,0.0,42.23731,-72.89565,417.93,33.2844,243.5,0.9944,5.38599001070863,4.70324312649302
1187300,3.95060780287474,2.28059778234086,0.0873629542971678,0.201269335695146,0.57727769906224,2.00228137045886,0.506828688234216,0.444722930323781,0.0635238457672166,6.85150050774979,0.0,42.03732,-72.93899,309.1,38.2676,53.92,0.9932,5.39719898479503,4.53536437201846
1195100,3.68248186173854,2.35399319644079,-0.0022796520040119,0.106042892091717,0.639240948040801,1.62235378157824,0.440559883929016,0.517895405408521,0.0412158953091105,4.94590743709326,0.0016427104722792,41.30593,-72.5312,19.17,7.9307,14.84,0.9171,5.46957947079099,4.8314648117427
1333000,3.7046392881588,2.21271838466804,0.146314738839023,0.222244968016498,0.597283085492449,2.06808960800025,0.55824317757751,0.552807239524409,0.218132627099572,6.63123186382699,0.0,42.70897,-73.19677,485.91,74.78725,112.16,0.9844,5.01056216819435,4.42414719479339
1350000,3.86979603011636,2.24600206707734,0.111819706171743,0.231159657658639,0.580392881071257,2.10751838898456,0.544607098819415,0.454634129444089,0.0918699083241456,7.18981891232444,0.0,42.31953,-74.43654,612.78,88.25169,612.51,0.9966,5.05258398023143,4.3382137352647
1350080,3.49282546201232,2.23903277207392,0.145064802029245,0.221156578322867,0.641037691812962,1.53457849767968,0.439351612145991,0.492301447944427,0.0700355595099847,5.07174176784804,0.0,42.37703,-74.41292,587.35,60.00338,83.84,0.994,5.01333725823479,4.14440211573058
1350140,3.50142231348392,2.24050105407255,0.15749326322031,0.219859026682811,0.639883125621386,1.49965270356878,0.428298151238039,0.459146755035003,0.0335453685404314,5.14362317619949,0.0,42.42897,-74.47293,579.74,61.8248,43.76,0.991,5.04595847858574,4.26887893273398
1365000,4.21143600273785,2.30295430527036,0.122173899478694,0.202270211093681,0.546833503767649,2.71921109259339,0.64567313638997,0.554875052263605,0.270285537823007,8.00536620206686,0.0,41.86648,-74.4871,465.17,51.87268,99.57,1.0,5.24005393494721,4.63272668282463
1411300,3.17544969199179,2.53494392881588,0.0485622074537191,0.0480948550351646,0.79829446997973,1.18818599133716,0.374178811377067,0.724230436580098,0.339288086246052,3.02274840473755,0.0,39.30694,-74.82056,15.25,2.0326,79.32,0.8487,5.35399905495326,4.57430286657307
1413500,3.83254620123203,2.23476543463381,0.146606145385192,0.216908033968228,0.583102020770268,1.95934007072571,0.511237169194687,0.530017057050457,0.132683889525165,5.99961935244224,0.0,42.14481,-74.65349,724.51,69.6517,424.1,0.9974,4.86205556802992,4.30875303638552
1414500,3.97997125256674,2.22974611909651,0.154116607149121,0.216628505016047,0.560241764977201,2.23957781138062,0.562712057263301,0.530299153727381,0.163231572472612,6.71147488678085,0.0,42.1062,-74.73043,775.58,59.57585,64.45,1.0,5.08983865346723,4.55250318020597
1415000,3.77312251882272,2.23751144421629,0.147821520346755,0.213452184948768,0.593013196113873,1.80987808224174,0.479676467756593,0.509840195556551,0.102857315940391,5.65715237672151,0.0,42.12009,-74.81849,604.34,64.53263,85.63,1.0,4.76484873051693,4.2208349203212
1423000,3.70376043805613,2.22675995893224,0.142460684938053,0.217830297712483,0.601215979319906,1.84068784696944,0.496978105834379,0.522809848365314,0.105298826523015,5.74874674531055,0.0,42.1662,-75.13989,593.67,49.86765,859.68,0.9854,4.3277191743789,3.79857578248262
1434025,4.43700205338809,2.27243437371663,0.134901264841231,0.23781373120698,0.512155357688285,2.81643958208618,0.634761838781561,0.493758123801482,0.24465755455488,9.08007418966565,0.0,41.99537,-74.50099,729.33,59.4071,9.7,1.0,5.14314734778216,4.64948301316971
1435000,4.31765366187543,2.29707295003422,0.134640859394044,0.223616269388589,0.532018806954623,2.96731545763314,0.687251847880788,0.540275165102473,0.38303107810401,8.71041044280972,0.0,41.89009,-74.58988,560.05,54.94492,172.46,1.0,5.20312035942056,4.64476553190449
1439500,3.68325804243669,2.34455796030116,0.117754852021999,0.163765228832016,0.636544584519553,2.02736445037383,0.550426939143426,0.584467109658076,0.119977223693056,5.85488851622114,0.0,41.08815,-75.03767,307.06,22.25987,305.88,0.997,5.1738784167396,4.65243877031221
1440000,3.5498932238193,2.34301589322382,0.107574487206617,0.147767408338048,0.660024329042491,1.79709074453516,0.506237971462614,0.589172275759407,0.160459879567355,5.21932226447269,0.0,41.10667,-74.95222,234.2,28.80165,167.72,0.908,5.28324889159735,4.75770179280648
1440400,3.75335112936345,2.33639033538672,0.115866620943282,0.172223371092882,0.622481152138559,2.06901143340694,0.551243771791167,0.5625869373212,0.195491453899225,6.13005344726855,0.0,41.08481,-75.21462,334.06,26.46515,175.21,0.9933,5.20499563465734,4.65007326477274
1451800,3.50320739219713,2.41885085557837,0.106707705141109,0.128362665991427,0.690467501571846,1.75990922716448,0.502370836246927,0.477158376006432,0.135440577904351,5.9039124251391,0.0,40.66176,-75.62685,180.41,14.8941,135.84,0.4915,2.05526000240721,1.71828991717763
1466500,3.53983709787817,3.05982084873374,0.0603116014654338,0.0626617697616761,0.864395949341242,0.853261967265614,0.241045546354964,0.837326882474799,0.39563582242146,1.63711374795087,0.0,39.885,-74.50528,38.94,2.53456,5.38,1.0,4.19626522500114,2.75938120699037
1484100,3.32127310061602,2.60261437371663,0.086186780114633,0.042571686471381,0.783619502182434,0.996853103289104,0.300141865209522,0.708418601766662,0.152231367278592,2.36502302736384,0.0,38.90578,-75.51275,17.97,1.03721,9.0,0.3605,2.1008648733162,1.62374975289874
1485500,3.24057905544148,2.63029956194387,0.0843833161666125,0.0316363803800455,0.81167578909305,0.917682275682182,0.2831846592791,0.476673304898002,0.0345708004175329,3.26694063945685,0.0,38.22892,-75.47144,15.46,1.66864,141.54,0.867,4.69543317660803,3.27699692366798
1486000,3.27441615331964,2.67482754277892,0.0961845906073908,0.0306008333747916,0.816886863958066,1.25453280055094,0.383131752901683,0.520550201165738,0.0831573083460236,4.15786541730118,0.0,38.21389,-75.67139,10.21,1.47125,11.18,0.8888,5.07065859589908,3.37394965716796
1487000,3.33903901437372,2.60757013004791,0.087683751380464,0.0424689894259026,0.780934310387804,1.30460732632274,0.39071341206459,0.744016867905129,0.274148052166506,3.06784725043471,0.0,38.72833,-75.56186,13.84,1.09998,187.41,0.4165,2.15820157853317,1.67238301111612
1491000,3.30507597535934,2.59245613963039,0.0812091871751497,0.0500257211233794,0.784386246778647,1.2295195699044,0.372009472420895,0.556539701108654,0.100530429210333,3.92906427497051,0.0,38.99719,-75.78581,18.54,1.41948,292.04,0.2319,2.71163850102191,2.27644856574434
1510000,3.46229431895962,2.24082006844627,0.140558277002909,0.237057400622962,0.647206696488938,1.90006102772175,0.548786686711458,0.504188789855325,0.127761849946411,6.31143538735271,0.0,42.54118,-75.89964,482.21,28.76423,382.99,0.9804,4.50681500563141,3.90795854705555
1516500,3.18264339493498,2.26610529774127,0.164481435383888,0.199238597784613,0.712019857879042,1.02918261279843,0.323373524799016,0.416854381271141,0.0233155229880762,3.57504685817169,0.0,41.79091,-77.01469,634.59,29.79686,31.48,0.9661,3.95898585044011,3.45923260358339
1518862,3.03164134154689,2.26778507871321,0.219951114054223,0.201111344911574,0.748038710131879,1.19837841033994,0.395290298333401,0.429466195403569,0.0345162639490019,4.2862924140306,0.0,41.92313,-77.53193,600.87,37.28156,233.91,0.9837,3.9462546631322,3.44213455401123
1532000,3.19507871321013,2.2969073100616,0.165405170969813,0.176741266621108,0.718889115490327,1.34774802273946,0.421819974940574,0.436231935738121,0.0388667812413428,4.63751367084204,0.0,41.70702,-76.48467,507.14,40.91626,553.94,0.9549,4.31637738507356,3.77238078146297
1539000,3.42342778918549,2.36010184804928,0.139032279637061,0.156285913306627,0.689397292241646,1.7784964377676,0.519507507471259,0.518896819455807,0.128990987468018,5.50129130336571,0.0,41.07814,-76.43106,333.75,32.47937,701.78,0.8311,4.66934873983734,4.0127895727749
1542810,3.42252840520192,2.26875292265572,0.176183031608911,0.189716485804691,0.662887974635193,1.59920512670015,0.467258394194627,0.386466354314944,0.0413151523844511,6.28708840632952,0.0,41.57895,-78.29251,492.7,45.55723,13.62,1.0,5.26609017704681,4.74477721623558
1543000,3.39001916495551,2.27667656399726,0.171896450036472,0.188056577083995,0.671582210369935,1.64794461197671,0.486116606363887,0.448967038468495,0.0589536276035855,5.96471996930395,0.0,41.4134,-78.19695,543.37,36.53752,705.5,0.9922,5.14140113479666,4.59833830638523
1543500,3.40892950034223,2.2839264476386,0.17043837870638,0.181653610941671,0.669983479391203,1.63054821091537,0.478316788526037,0.482957364176171,0.0619121498260637,5.67940787737757,0.0,41.31728,-78.10306,547.44,31.28232,1778.26,0.9878,5.1234237427107,4.57016349068812
1544500,3.36351950718686,2.29069518138261,0.169194741715045,0.20336289315932,0.681041146480069,1.63421730305854,0.485865266892819,0.485230737581888,0.0757965724132169,5.65028994353072,0.0,41.4759,-77.82582,551.6,36.26274,355.06,1.0,5.06073178424241,4.53799803569008
1545600,3.3845749486653,2.29803195071869,0.170227599082201,0.192645540908709,0.678972097109243,1.51791098110689,0.448479056936079,0.514876335595222,0.065242014547968,5.0725666311045,0.0,41.38951,-77.69082,518.97,53.68312,120.0,1.0,5.19106669377622,4.61334465501053
1547700,3.13501300479124,2.34739815195072,0.138997636961363,0.156172998266035,0.748768234250764,1.34796520855921,0.429971169656749,0.442897107242556,0.0387866477187585,4.82678282722328,0.0,41.05951,-77.60583,353.57,43.0263,113.54,0.9047,4.93350872254251,4.35365226047313
1548500,3.15334565366188,2.27178221765914,0.179163892505052,0.202088630482319,0.720435520609989,1.43544359605518,0.455212892499828,0.494162982650303,0.0848496062808742,5.01241192659239,0.0,41.52174,-77.44748,546.71,39.14167,1557.05,0.9866,4.78009863302879,4.23528190042025
1549500,3.33222587268994,2.29380824093087,0.149932720435469,0.186519052942025,0.688371175474727,1.51114706186231,0.453494786847218,0.471683754996156,0.0577200097934377,5.06430346796334,0.0,41.47368,-77.23081,528.16,32.39343,97.49,0.9888,4.49686817711077,3.90673711880251
1550000,3.3697659137577,2.29290721423682,0.154280420357333,0.179825512854574,0.680435161645977,1.67291947124337,0.496449757656269,0.49511430341099,0.0918789968064187,5.56678627709478,0.0,41.41841,-77.03275,455.41,46.28526,452.68,0.988,4.8363660280113,4.25841619080857
1552000,3.47699794661191,2.31166417522245,0.153983558785624,0.17305912288721,0.664844849124805,1.71924967115064,0.494463815495184,0.51054949836829,0.110470524593391,5.45854356814401,0.0,41.32508,-76.91246,461.43,37.27533,1129.49,0.9911,4.96915477942079,4.3762242388389
1552500,3.6230855578371,2.29199939767283,0.13878699868632,0.185169707979555,0.632609791042611,1.98256601630074,0.547203753444974,0.484827872972471,0.108933937549172,6.09223132219441,0.0,41.35702,-76.53467,535.24,46.46363,60.64,0.9956,5.11032477385823,4.51848939233158
1557500,3.15309924709103,2.35959611225188,0.142811219027817,0.15867182381751,0.748341846336992,1.59941790172491,0.507252635070237,0.530439750077974,0.120949528270843,5.4957768109032,0.0,40.68367,-78.23362,389.99,38.17147,115.3,0.9012,4.95272838506501,4.36976719378894
1567500,3.21283915126626,2.43381370294319,0.112811392208755,0.126036065938383,0.757527404378139,1.2966135937239,0.403572520340108,0.553409319445927,0.220867021135435,3.97560638043782,0.0,40.37092,-77.40221,314.48,46.47316,38.77,0.7969,3.5345095740828,3.01220515432712
1568000,3.3297015742642,2.42495415468857,0.104799526495014,0.128510858031358,0.72827972735798,1.42334696665279,0.427469830225647,0.517278236493741,0.123612978779202,4.6240410580368,0.0,40.32342,-77.16887,265.52,34.52646,534.39,0.7062,4.36658247516699,3.83388413541656
1580000,3.43172758384668,2.52725252566735,0.0846330195094805,0.0816880923954386,0.736437396011053,1.30529953024018,0.380362222334981,0.715800753892043,0.350411851267373,3.02355368807848,0.0,39.62997,-76.40331,174.3,12.44242,244.37,0.4241,2.51160368259806,2.14675394806816
1583500,3.26212594113621,2.55289648186174,0.084653816923074,0.0807286497637625,0.782586732679167,1.09941944209249,0.337025443508645,0.73065737161485,0.298267150243357,2.49602509940494,0.0,39.51078,-76.6765,156.32,13.67585,155.85,0.5155,2.86062418544735,2.41690568474656
1586610,3.30466119096509,2.54404796714579,0.080269251363156,0.088413478566147,0.769836246481542,1.16319464933894,0.351986053069253,0.661737774386697,0.235571235472374,3.02877302750195,0.0,39.45189,-76.95531,196.88,11.85286,72.7,0.3247,2.51629324989542,2.0915919074814
1591400,3.28500616016427,2.62402350444901,0.0762067370568662,0.0838764227317032,0.798788001151812,1.06736561811925,0.324920431219488,0.635939706689412,0.186319004145703,2.48425338860938,0.0,39.25597,-77.05106,149.21,7.79146,59.09,0.3311,2.26057046904825,1.80395608431239
1594950,3.92110335386721,2.45343430527036,0.0678195614528781,0.189214297334908,0.625699983870776,1.80376842052541,0.460015525667394,0.468280719879937,0.0199883623002353,6.3962759360753,0.0091718001368925,39.27669,-79.39031,899.82,37.38218,6.12,0.9731,4.64588279116508,4.14429810821443
1596500,3.31426557152635,2.43686744695414,0.101570564796358,0.188402157557544,0.735266198306452,1.53661247899157,0.463635893331234,0.441481526371212,0.0471061476880635,6.21408598251702,0.0,39.57006,-79.10194,663.42,53.96684,124.65,0.8759,4.46982718908188,3.91140941182847
1605500,3.20968925393566,2.51657186858316,0.0983997937787151,0.137136101417764,0.784054676164488,1.00959725724073,0.314546729407771,0.544434859625252,0.158234917250111,3.1857963339689,0.0,38.63567,-79.33782,856.86,70.44106,463.85,0.9904,4.64915688671876,4.04463612200051
1606500,3.36347707049966,2.49905597535934,0.0995538398003471,0.148750518921295,0.742997773725896,1.21023702242715,0.35981723587233,0.518890696452234,0.113284196107451,4.19732470192991,0.0,38.99122,-79.17587,836.38,75.86214,1684.55,0.9336,4.7781702164762,4.19856691409865
1613050,3.08850513347023,2.44674617385352,0.12290865041956,0.130491593433601,0.792210492816755,1.23865198318043,0.401052266275073,0.418222660913511,0.0096459967745651,4.99838014682013,0.010403832991102,39.89842,-78.13223,261.6,35.54433,27.9,0.9354,4.1872581265519,3.6668152161861
1620500,3.3986160164271,2.52771782340862,0.1758565372308,0.123997407649528,0.743749164716161,1.63257950289079,0.480365976915241,0.414732516292679,0.0399195384052442,5.4684299185266,0.0,38.33763,-79.24004,786.35,74.979,44.74,0.9722,4.88881116724834,4.18334326861728
1632000,2.93104038329911,2.54998795345654,0.219424492400899,0.110024870103334,0.869994138595365,0.946655484962209,0.322975927031301,0.391340570141825,0.0171101793895124,3.48057070212975,0.0,38.63706,-78.8528,543.76,51.70815,543.36,0.708,4.93627861075352,4.27984082092486
1632900,2.90811225188227,2.59282922655715,0.21511509838191,0.0980763292373855,0.891584987779941,0.799203450500426,0.27481863878643,0.592229401683872,0.119807821042994,2.41612439103371,0.0,38.69345,-78.64279,417.29,48.62437,245.05,0.5837,3.5517065926135,2.91834972749748
1634500,2.97918001368925,2.52366402464066,0.217653092829487,0.114828393813144,0.847100213160832,0.990485105439823,0.332469035401879,0.482440402221566,0.0852659103683952,3.39210034726442,0.0,39.08122,-78.32945,344.44,47.4082,263.98,0.7781,4.94219718965402,4.34304389010814
1638480,3.03442299794661,2.55811711156742,0.129989148700473,0.0845583823488279,0.843032468874146,0.996602189120979,0.328432189511936,0.488001358362683,0.0253094021953324,3.29865875279165,0.0,39.25455,-77.57638,155.98,16.88797,232.0,0.4659,3.01334776910347,2.54095576161893
1639500,3.23323887748118,2.53529493497604,0.0731741829672151,0.0961263501421113,0.784134742605576,1.14066726022241,0.352793994952527,0.563520950498586,0.155669527188897,3.59688178116463,0.0,39.61236,-77.23744,198.1,11.61235,267.18,0.1173,2.0174467243133,1.61745223271913
1644000,3.04764818617385,2.5575617522245,0.156688497997198,0.084351798741144,0.83919192636056,1.00388409580847,0.329396319549859,0.513835160615937,0.0190789438122571,3.44560030042256,0.0,39.01955,-77.57749,187.25,23.95326,859.17,0.6186,3.36772120701077,2.86663062368765
1658500,3.21813963039014,2.68545728952772,0.106219759238228,0.0693570115673005,0.834475068815505,0.95623885858502,0.297140263758255,0.375389588500744,0.013915372803018,3.28908811707698,0.0097193702943189,38.58734,-77.4286,97.44,6.88385,19.34,1.0,5.4006198349329,4.72887682162187
1664000,3.14902806297057,2.57200380561259,0.174188172204434,0.0827964257846037,0.816761157468489,1.11583272913522,0.354341945140566,0.565654912609262,0.0597506456828321,3.28933401488648,0.0,38.53068,-77.8136,216.1,30.32647,1605.1,0.7519,4.43835402647343,3.83843969675652
1666500,3.20091170431211,2.65812646132786,0.184505365979813,0.0822553978033295,0.830427923940219,1.21804921581943,0.380531963496067,0.587109482529473,0.147909133704775,3.26139639819027,0.0,38.32513,-78.09556,201.59,24.98287,463.15,0.8137,4.27082728641785,3.62681833508072
1667500,3.20798220396988,2.68815648186174,0.178906478344439,0.0788117934771709,0.837958664027232,1.15865425131296,0.361178515853087,0.56394201768127,0.11729810427099,3.39355549942622,0.0,38.35041,-77.975,193.47,23.44026,1209.75,0.8033,4.11269399385096,3.4665615831167
1669000,3.19697330595483,2.67805388090349,0.163706744271302,0.0412059832430486,0.83768415454556,0.9591649311852,0.300022815141627,0.668811677230954,0.0681117913571492,2.51332510107878,0.0036960985626283,37.87708,-76.90052,42.94,4.09652,71.84,0.9098,4.58690411526638,3.39562953751177
1669520,3.27315947980835,2.69015121149897,0.177758044868111,0.0368199149910729,0.821882107515423,1.13355210783383,0.346317408249291,0.598059019202295,0.0213443628834067,3.12227457054788,0.0041067761806981,37.63375,-76.69635,25.42,4.97296,277.39,0.9295,5.24181730267256,3.63264825945503
2011400,3.28856536618754,2.54304951403149,0.0716663925589396,0.129154721501962,0.773300582733942,0.992886458828164,0.301920852489919,0.541782728707136,0.12601316211254,3.22713707543447,0.0,38.04235,-79.88144,783.86,73.92744,407.72,0.9953,4.85527918631164,4.24929442749001
2011460,3.40426694045175,2.51674332648871,0.051831815560601,0.148878264866293,0.739290828396299,1.45813253591016,0.428324970225943,0.446487037803338,0.0579015576214057,5.07029855927985,0.0,38.2454,-79.76866,878.38,77.10338,156.34,0.995,4.69844183612986,4.13344205538294
2013000,3.0362765229295,2.59555998631075,0.109973830766796,0.0979143372407574,0.854849670874662,0.977041522304727,0.32178937423066,0.455218847149974,0.0863944469683884,3.44425861913975,0.0,37.8029,-80.047,691.82,70.85988,424.78,0.9852,5.04668484784626,4.45497798240239
2014000,3.1245735797399,2.5485292128679,0.119622697334622,0.0978680841760858,0.815640645940571,1.06566502349611,0.341059346595645,0.542675134508477,0.141819742798585,3.36667737252292,0.0,37.72901,-80.04228,691.04,73.63034,396.78,0.9092,5.02834343771815,4.42779645331262
2015700,3.19551950718686,2.53775077344285,0.0805015435765321,0.128567248718796,0.794159061691014,1.35545952143831,0.424175010789272,0.559091949767538,0.282880743502717,3.97747469652305,0.0,38.1954,-79.57032,753.52,68.72646,285.41,0.9911,4.88248247121394,4.23483303844214
2016000,3.14481451060917,2.57381968514716,0.100530522771781,0.102077363429123,0.818432908034564,1.15571291620652,0.367497959675417,0.49776856329352,0.161801069941279,3.84635961202179,0.0,37.7918,-79.75949,645.04,66.42056,1194.55,0.9317,5.08865611310359,4.38544116609582
2017500,3.0252977412731,2.59903960301164,0.140471368476262,0.0901845265568014,0.859102086896714,1.1691096871465,0.386444504683533,0.511085489851109,0.0877099326486805,4.14451580737906,0.0,37.50624,-80.10671,695.27,69.63081,276.15,0.9349,4.91474675932603,4.30191091320888
2018000,3.05576454483231,2.62078272416153,0.134268102907456,0.0849686144296571,0.857652049335285,1.11380313618585,0.364492460019353,0.509781835040029,0.114816882725147,3.92673738920002,0.0,37.66596,-79.91144,648.68,66.96658,852.34,0.8857,4.94866581910975,4.3210609777145
2027000,3.46788637919233,2.64478958247775,0.122126478920976,0.0904732223814793,0.762651740364609,1.64222503838148,0.473552146412579,0.57008875988506,0.121937560936103,5.09089316908232,0.0,37.71542,-78.98169,387.44,57.5512,240.77,0.9407,4.69714945697209,4.06941646447907
2027500,3.66553456536619,2.6407699247091,0.118218557988777,0.100786018307687,0.720432416504928,1.84530362023873,0.503420057110929,0.571559293704684,0.12695057152191,5.45490737008205,0.0,37.70236,-79.02752,350.53,52.51564,123.34,0.9407,4.5929429373419,3.97700977921868
2028500,3.3264476386037,2.59700162902122,0.150820449112661,0.0802569579048301,0.780713214566435,1.42776697760516,0.42921672989402,0.56085610624023,0.0737610879489147,4.53331659448194,0.0,37.86959,-78.82335,377.48,66.86826,245.45,0.9644,4.79701177211998,4.17203937376531
2038850,3.14961533196441,2.88944821355236,0.0577604953967109,0.0655225978510027,0.917397176800705,0.887958950199278,0.281926158152608,0.580267145653597,0.0814042408791695,2.55778352489193,0.0,37.41542,-78.63584,176.41,9.80131,22.0,0.93,5.39911956215813,4.33502453455268
2046000,3.26886379192334,2.74904113620808,0.130911756579488,0.0453728268084367,0.840977572390861,0.856972205471274,0.262162102804243,0.442150939270661,0.0152635379938578,3.05949139343548,0.0004106776180698,37.06709,-77.60249,86.64,6.04481,288.52,0.9359,5.26438545841656,3.83489455994279
